"Date","Bot","Page path","Response status codes","Hits","Last hit date"
"7/22/2025","OpenAI - user bot","/contact","200","1","9/29/2025"
"7/22/2025","Unknown","/contact","200","1","9/29/2025"
"7/22/2025","Googlebot - desktop","/capabilities","200","1","9/30/2025"
"7/22/2025","Unknown","/post/q_85/e65b53_6bc89794a7fe49f6a9e6c82d3fca2efc~mv2.jpeg","404","2","8/31/2025"
"7/22/2025","Facebook","/robots.txt","200","3","9/30/2025"
"7/22/2025","Unknown","/post/navigating-the-future-the-role-of-pharma-analytics-in-precision-medicine","200","2","9/29/2025"
"7/22/2025","bot_type_google_bot","/","200","1","9/30/2025"
"7/22/2025","OpenAI - user bot","/ai4lifesciences","200","2","9/30/2025"
"7/22/2025","Googlebot - desktop","/capabilities/palantir-foundry-services","200","1","9/30/2025"
"7/22/2025","Linkedin","/robots.txt","200","1","9/30/2025"
"7/22/2025","OpenAI - user bot","/capabilities/palantir-foundry-services","200","1","9/30/2025"
"7/22/2025","Meta AI - training bot","/careers","404","1","9/11/2025"
"7/22/2025","Meta AI - training bot","/blog/categories/palantir-foundry-resources","200","1","9/29/2025"
"7/22/2025","Amazon AI - training bot","/blog/categories/events","200","1","9/29/2025"
"7/22/2025","OpenAI - user bot","/","200","3","9/30/2025"
"7/22/2025","Unknown","/","200","3","9/30/2025"
"7/22/2025","Linkedin","/","200","1","9/30/2025"
"7/22/2025","Facebook","/","200","3","9/30/2025"
"7/22/2025","Googlebot - desktop","/","200","2","9/30/2025"
"7/22/2025","Googlebot - desktop","/contact","200","1","9/29/2025"
"7/22/2025","Meta AI - training bot","/","200","2","9/30/2025"
"7/22/2025","Amazon AI - training bot","/blog/tags/texttovideogeneration","200","1","9/29/2025"
"7/22/2025","Googlebot - desktop","/blog-feed.xml","200","1","9/27/2025"
"7/22/2025","Googlebot - desktop","/blank","200","1","9/29/2025"
"7/22/2025","Amazon AI - training bot","/capabilities","200","1","9/30/2025"
"7/22/2025","twitterbot","/","200","2","9/30/2025"
"7/22/2025","Googlebot - desktop","/o,0!==t.href.indexOf","400","1","7/21/2025"
"7/22/2025","OpenAI - user bot","/capabilities","200","1","9/30/2025"
"7/22/2025","Googlebot - desktop","/ai4lifesciences","200","1","9/30/2025"
"7/22/2025","Unknown","/.well-known/apple-app-site-association","400","1","9/22/2025"
"7/22/2025","Ahrefs","/","200","1","9/30/2025"
"7/22/2025","Meta AI - training bot","/blog","200","1","9/30/2025"
"7/22/2025","Googlebot - desktop","/blog","200","1","9/30/2025"
"7/22/2025","Unknown","/apple-app-site-association","404","1","9/21/2025"
"7/22/2025","Unknown","/blog/tags/covid-19","200","1","9/23/2025"
"7/21/2025","OpenAI - user bot","/contact","200","1","9/29/2025"
"7/21/2025","OpenAI - user bot","/post/the-data-driven-future-is-here-and-now-with-palantir-foundry","200","2","9/30/2025"
"7/21/2025","Unknown","/","301","1","9/29/2025"
"7/21/2025","Facebook","/robots.txt","200","2","9/30/2025"
"7/21/2025","OpenAI - user bot","/","200","3","9/30/2025"
"7/21/2025","Unknown","/blog/categories/palantir-foundry-resources","200","1","9/29/2025"
"7/21/2025","Meta AI - training bot","/index.html","400","1","9/26/2025"
"7/21/2025","OpenAI - user bot","/_api/wix-laboratory-server/v1/laboratory/platform/conductAllInScopes","403","1","7/20/2025"
"7/21/2025","Unknown","/","200","3","9/30/2025"
"7/21/2025","Meta AI - training bot","/blog","200","1","9/30/2025"
"7/21/2025","Amazon AI - training bot","/contact","200","1","9/29/2025"
"7/21/2025","Amazon AI - training bot","/blog/tags/cell-and-gene-therapy","200","1","9/29/2025"
"7/21/2025","Amazon AI - training bot","/blog/tags/exponential-smoothing","200","1","9/23/2025"
"7/21/2025","Unknown","/ai4lifesciences","200","1","9/30/2025"
"7/21/2025","Meta AI - training bot","/blog/categories/palantir-foundry-resources","200","1","9/29/2025"
"7/21/2025","Googlebot - desktop","/","200","3","9/30/2025"
"7/21/2025","twitterbot","/","200","2","9/30/2025"
"7/20/2025","Unknown","/contact","200","2","9/29/2025"
"7/20/2025","Meta AI - training bot","/blog","200","1","9/30/2025"
"7/20/2025","ZoominfoBot","/","200","1","9/30/2025"
"7/20/2025","Unknown","/","301","2","9/29/2025"
"7/20/2025","Meta AI - training bot","/careers","404","1","9/11/2025"
"7/20/2025","Unknown","/data-quality-governance-and-stewardship","404","1","7/19/2025"
"7/20/2025","Linkedin","/","200","1","9/30/2025"
"7/20/2025","Meta AI - training bot","/capabilities","200","1","9/30/2025"
"7/20/2025","SemrushBot","/","200","1","9/30/2025"
"7/20/2025","Unknown","/covid-19-impact-modeling","404","1","9/17/2025"
"7/20/2025","Linkedin","/robots.txt","200","1","9/30/2025"
"7/20/2025","Unknown","/post/ai-in-pharma-marketing-at-the-crossroads-of-revolution","200","1","9/29/2025"
"7/20/2025","bot_type_google_bot","/","200","1","9/30/2025"
"7/20/2025","Unknown","/","200","3","9/30/2025"
"7/20/2025","Facebook","/robots.txt","200","2","9/30/2025"
"7/20/2025","Unknown","/solutions","404","1","9/11/2025"
"7/20/2025","Meta AI - training bot","/ai4lifesciences","200","1","9/30/2025"
"7/19/2025","Linkedin","/robots.txt","200","1","9/30/2025"
"7/19/2025","Unknown","/capabilities/palantir-foundry-services","200","1","9/30/2025"
"7/19/2025","Meta AI - training bot","/careers","404","1","9/11/2025"
"7/19/2025","Unknown","/","200","2","9/30/2025"
"7/19/2025","Meta AI - training bot","/blog/categories/palantir-foundry-resources","200","1","9/29/2025"
"7/19/2025","Meta AI - training bot","/capabilities","200","1","9/30/2025"
"7/19/2025","Unknown","/sellers.json","400","1","9/28/2025"
"7/19/2025","Unknown","/capabilities","200","1","9/30/2025"
"7/19/2025","Unknown","/ai4lifesciences","200","1","9/30/2025"
"7/19/2025","OpenAI - user bot","/blog/categories/advanced-analytics","200","1","9/30/2025"
"7/19/2025","bot_type_google_bot","/","200","2","9/30/2025"
"7/19/2025","OpenAI - user bot","/blank","200","1","9/29/2025"
"7/19/2025","Facebook","/robots.txt","200","2","9/30/2025"
"7/19/2025","Unknown","/blog/tags/generative-ai","200","1","9/23/2025"
"7/19/2025","Unknown","/apple-app-site-association","404","1","9/21/2025"
"7/19/2025","Unknown","/post/navigating-the-future-the-role-of-pharma-analytics-in-precision-medicine","200","1","9/29/2025"
"7/19/2025","Meta AI - training bot","/capabilities/palantir-foundry-services","200","1","9/30/2025"
"7/19/2025","Unknown","/","301","2","9/29/2025"
"7/19/2025","Barkrowler","/blog","200","1","9/30/2025"
"7/19/2025","Meta AI - training bot","/solutions","404","2","9/11/2025"
"7/19/2025","Linkedin","/","200","1","9/30/2025"
"7/19/2025","Unknown","/blog","200","1","9/30/2025"
"7/19/2025","Googlebot - desktop","/post/navigating-the-future-the-role-of-pharma-analytics-in-precision-medicine","200","1","9/29/2025"
"7/19/2025","Unknown","/blog/tags/intelligent-agents","200","1","9/23/2025"
"7/19/2025","OpenAI - user bot","/","200","4","9/30/2025"
"7/19/2025","OpenAI - user bot","/contact","200","1","9/29/2025"
"7/18/2025","Amazon AI - training bot","/blog/tags/gpt-4","200","1","9/29/2025"
"7/18/2025","Unknown","/","301","2","9/29/2025"
"7/18/2025","Unknown","/get-started","404","1","9/11/2025"
"7/18/2025","Linkedin","/post/the-data-driven-future-is-here-and-now-with-palantir-foundry","200","1","9/30/2025"
"7/18/2025","Unknown","/.well-known/apple-app-site-association","400","2","9/22/2025"
"7/18/2025","Amazon AI - training bot","/blank","200","1","9/29/2025"
"7/18/2025","SemrushBot","/blog/tags/big-pharma","200","1","9/29/2025"
"7/18/2025","Meta AI - training bot","/capabilities/palantir-foundry-services","200","1","9/30/2025"
"7/18/2025","bot_type_google_bot","/ai4lifesciences","200","1","9/30/2025"
"7/18/2025","Linkedin","/robots.txt","200","2","9/30/2025"
"7/18/2025","Meta AI - training bot","/post/ai-in-pharma-marketing-at-the-crossroads-of-revolution","200","1","9/29/2025"
"7/18/2025","Unknown","/blog/categories/events","200","1","9/29/2025"
"7/18/2025","Meta AI - training bot","/blog/categories/palantir-foundry-resources","200","1","9/29/2025"
"7/18/2025","Linkedin","/","200","1","9/30/2025"
"7/18/2025","Unknown","/blog/categories/generative-ai","200","1","9/30/2025"
"7/18/2025","OpenAI - user bot","/","200","3","9/30/2025"
"7/18/2025","Meta AI - training bot","/ai4lifesciences","200","1","9/30/2025"
"7/18/2025","Facebook","/robots.txt","200","4","9/30/2025"
"7/18/2025","Googlebot - desktop","/contact","200","1","9/29/2025"
"7/18/2025","Meta AI - training bot","/index.html","400","1","9/26/2025"
"7/18/2025","Amazon AI - training bot","/blog/tags/intelligent-agents","200","1","9/23/2025"
"7/18/2025","Perplexity - training bot","/","200","1","9/30/2025"
"7/18/2025","Claude - training bot","/wp-content/uploads/2020/06/s2.jpg","404","1","7/17/2025"
"7/18/2025","Meta AI - training bot","/careers","404","1","9/11/2025"
"7/18/2025","Unknown","/capabilities/Presentation_edited.jpg","200","2","9/29/2025"
"7/17/2025","Facebook","/robots.txt","200","1","9/30/2025"
"7/17/2025","Ahrefs","/blog/tags/big-pharma","200","1","9/29/2025"
"7/17/2025","Unknown","/blog/tags/sarima","200","1","9/25/2025"
"7/17/2025","Unknown","/post/you-have-your-sales-forecast-now-what","200","1","9/29/2025"
"7/17/2025","Unknown","/ai4lifesciences","200","1","9/30/2025"
"7/17/2025","Googlebot - desktop","/","200","1","9/30/2025"
"7/17/2025","Amazon AI - training bot","/post/embracing-ai-the-future-of-pharma-marketing","200","1","9/29/2025"
"7/17/2025","SemrushBot","/post/so-you-want-to-join-the-generative-ai-bandwagon-psst-here-s-a-cheat-sheet","200","1","9/30/2025"
"7/17/2025","twitterbot","/","200","1","9/30/2025"
"7/17/2025","Meta AI - training bot","/solutions","404","2","9/11/2025"
"7/17/2025","Unknown","/post/ai-in-pharma-marketing-at-the-crossroads-of-revolution","200","1","9/29/2025"
"7/17/2025","Amazon AI - training bot","/blog/tags/langchain","200","1","9/23/2025"
"7/17/2025","Amazon AI - training bot","/","200","1","9/30/2025"
"7/17/2025","Meta AI - training bot","/","200","1","9/30/2025"
"7/17/2025","Unknown","/post/making-data-science-and-ai-initiatives-efficient-and-scalable","200","1","9/29/2025"
"7/17/2025","OpenAI - user bot","/post/the-data-driven-future-is-here-and-now-with-palantir-foundry","200","3","9/30/2025"
"7/17/2025","Meta AI - training bot","/careers","404","1","9/11/2025"
"7/17/2025","Unknown","/post/the-data-driven-future-is-here-and-now-with-palantir-foundry","200","1","9/30/2025"
"7/17/2025","Unknown","/blog/categories/generative-ai","200","1","9/30/2025"
"7/17/2025","Unknown","/","301","2","9/29/2025"
"7/17/2025","Meta AI - training bot","/blog/categories/palantir-foundry-resources","200","2","9/29/2025"
"7/17/2025","Meta AI - training bot","/post/ai-in-pharma-marketing-at-the-crossroads-of-revolution","200","2","9/29/2025"
"7/17/2025","Unknown","/blog/tags/holt-winters-method","200","1","9/23/2025"
"7/17/2025","Ahrefs","/post/the-data-driven-future-is-here-and-now-with-palantir-foundry","200","1","9/30/2025"
"7/17/2025","Unknown","/","200","3","9/30/2025"
"7/17/2025","bot_type_google_bot","/","200","1","9/30/2025"
"7/17/2025","Unknown","/post/navigating-the-future-the-role-of-pharma-analytics-in-precision-medicine","200","1","9/29/2025"
"7/17/2025","Unknown","/blog/tags/arima","200","1","9/25/2025"
"7/17/2025","Google Web Snippet","/","200","3","9/30/2025"
"7/17/2025","Unknown","/contact","200","2","9/29/2025"
"7/17/2025","Unknown","/post/embracing-ai-the-future-of-pharma-marketing","200","1","9/29/2025"
"7/17/2025","OpenAI - user bot","/","200","3","9/30/2025"
"7/16/2025","Common Crawl","/post/embracing-ai-the-future-of-pharma-marketing","200","1","9/29/2025"
"7/16/2025","Facebook","/robots.txt","200","1","9/30/2025"
"7/16/2025","Common Crawl","/blog/tags/llama-2","200","1","9/23/2025"
"7/16/2025","Meta AI - training bot","/","200","1","9/30/2025"
"7/16/2025","OpenAI - user bot","/post/the-data-driven-future-is-here-and-now-with-palantir-foundry","200","1","9/30/2025"
"7/16/2025","Common Crawl","/blank","200","1","9/29/2025"
"7/16/2025","Unknown","/all-posts","301","1","9/3/2025"
"7/16/2025","Amazon AI - training bot","/blog/tags/arima","404","1","7/15/2025"
"7/16/2025","Ahrefs","/sitemap.xml","200","1","9/29/2025"
"7/16/2025","Unknown","/blog","200","3","9/30/2025"
"7/16/2025","Unknown","/blog/tags/big-pharma","200","1","9/29/2025"
"7/16/2025","Common Crawl","/contact","200","1","9/29/2025"
"7/16/2025","bot_type_google_bot","/","200","2","9/30/2025"
"7/16/2025","Amazon AI - training bot","/post/pioneering-ai-for-a-competitive-edge-at-the-pharma-marketing-summit","200","1","9/29/2025"
"7/16/2025","Common Crawl","/post/navigating-the-future-the-role-of-pharma-analytics-in-precision-medicine","200","1","9/29/2025"
"7/16/2025","Unknown","/ai4lifesciences","200","1","9/30/2025"
"7/16/2025","Common Crawl","/","200","1","9/30/2025"
"7/16/2025","bot_type_google_bot","/blog","200","1","9/30/2025"
"7/16/2025","Amazon AI - training bot","/blog/tags/llm","200","1","9/23/2025"
"7/16/2025","Unknown","/","200","3","9/30/2025"
"7/16/2025","Common Crawl","/post/the-data-driven-future-is-here-and-now-with-palantir-foundry","200","1","9/30/2025"
"7/16/2025","Amazon AI - training bot","/blog/tags/llama-2","200","1","9/23/2025"
"7/16/2025","Unknown","/","301","2","9/29/2025"
"7/16/2025","Common Crawl","/mkt-access-analytics","404","1","7/15/2025"
"7/16/2025","Unknown","/capabilities/palantir-foundry-services","200","1","9/30/2025"
"7/16/2025","bot_type_google_bot","/home","200","1","9/29/2025"
"7/16/2025","Common Crawl","/capabilities/palantir-foundry-services","200","1","9/30/2025"
"7/16/2025","OpenAI - user bot","/","200","3","9/30/2025"
"7/16/2025","bot_type_google_bot","/blog/tags/big-pharma","200","1","9/29/2025"
"7/15/2025","Unknown","/capabilities","200","1","9/30/2025"
"7/15/2025","OpenAI - user bot","/post/the-data-driven-future-is-here-and-now-with-palantir-foundry","200","1","9/30/2025"
"7/15/2025","Unknown","/capabilities/palantir-foundry-services","200","2","9/30/2025"
"7/15/2025","Meta AI - training bot","/careers","404","1","9/11/2025"
"7/15/2025","OpenAI - user bot","/ai4lifesciences","200","1","9/30/2025"
"7/15/2025","Amazon AI - training bot","/blog/tags/texttovideogeneration","200","1","9/29/2025"
"7/15/2025","Ahrefs","/blog","200","1","9/30/2025"
"7/15/2025","bot_type_google_bot","/blog/tags/covid-19","200","1","9/23/2025"
"7/15/2025","Amazon AI - training bot","/blog/tags/pharmamarketing","200","1","9/29/2025"
"7/15/2025","OpenAI - user bot","/capabilities","200","1","9/30/2025"
"7/15/2025","Amazon AI - training bot","/blog","200","1","9/30/2025"
"7/15/2025","OpenAI - user bot","/","200","5","9/30/2025"
"7/15/2025","Ahrefs","/blog/categories/advanced-analytics","200","1","9/30/2025"
"7/15/2025","Ahrefs","/post/navigating-the-future-the-role-of-pharma-analytics-in-precision-medicine","200","1","9/29/2025"
"7/15/2025","bot_type_google_bot","/","200","2","9/30/2025"
"7/15/2025","bot_type_google_bot","/blog/tags/forecasting","200","1","9/26/2025"
"7/15/2025","Googlebot - desktop","/blog/categories/generative-ai","200","1","9/30/2025"
"7/15/2025","Facebook","/robots.txt","200","1","9/30/2025"
"7/15/2025","Unknown","/","200","6","9/30/2025"
"7/15/2025","Unknown","/","301","5","9/29/2025"
"7/15/2025","Meta AI - training bot","/blog","200","1","9/30/2025"
"7/15/2025","Amazon AI - training bot","/post/so-you-want-to-join-the-generative-ai-bandwagon-psst-here-s-a-cheat-sheet","200","1","9/30/2025"
"7/15/2025","Ahrefs","/ai4lifesciences","200","1","9/30/2025"
"7/15/2025","Googlebot - desktop","/","200","1","9/30/2025"
"7/15/2025","Ahrefs","/post/you-have-your-sales-forecast-now-what","200","1","9/29/2025"
"7/15/2025","OpenAI - user bot","/blog","200","1","9/30/2025"
"7/15/2025","Unknown","/ai4lifesciences","200","1","9/30/2025"
"7/15/2025","OpenAI - user bot","/contact","200","1","9/29/2025"
"7/15/2025","Unknown","/contact","200","1","9/29/2025"
"7/15/2025","Unknown","/blank","200","1","9/29/2025"
"7/14/2025","Barkrowler","/blog/tags/texttovideogeneration","200","1","9/29/2025"
"7/14/2025","Barkrowler","/blog/tags/generatedcontent","200","1","9/29/2025"
"7/14/2025","Barkrowler","/blog/tags/intelligent-agents","200","1","9/23/2025"
"7/14/2025","Barkrowler","/post/you-have-your-sales-forecast-now-what","200","1","9/29/2025"
"7/14/2025","Barkrowler","/post/embracing-ai-the-future-of-pharma-marketing","200","1","9/29/2025"
"7/14/2025","Unknown","/blog/tags/rare-disease","200","1","9/29/2025"
"7/14/2025","Barkrowler","/blog/categories/palantir-foundry-resources","200","1","9/29/2025"
"7/14/2025","Barkrowler","/blog/tags/intelligentautomation","200","1","9/29/2025"
"7/14/2025","Unknown","/blog/tags/marketing","200","1","9/29/2025"
"7/14/2025","Barkrowler","/blog/tags/cell-and-gene-therapy","200","1","9/29/2025"
"7/14/2025","Barkrowler","/blog/tags/llama-2","200","1","9/23/2025"
"7/14/2025","Unknown","/apple-app-site-association","404","1","9/21/2025"
"7/14/2025","Unknown","/blog/tags/generatedcontent","200","1","9/29/2025"
"7/14/2025","Unknown","/blog/tags/texttovideogeneration","200","1","9/29/2025"
"7/14/2025","Unknown","/blog/tags/roi","200","1","9/29/2025"
"7/14/2025","Amazon AI - training bot","/blog/tags/exponential-smoothing","200","1","9/23/2025"
"7/14/2025","Barkrowler","/capabilities/palantir-foundry-services","200","1","9/30/2025"
"7/14/2025","Unknown","/post/ai-in-pharma-marketing-at-the-crossroads-of-revolution","200","1","9/29/2025"
"7/14/2025","Barkrowler","/blog/tags/exponential-smoothing","200","1","9/23/2025"
"7/14/2025","Barkrowler","/blog/tags/gpt-4","200","1","9/29/2025"
"7/14/2025","Unknown","/blog/tags/content","200","1","9/29/2025"
"7/14/2025","bot_type_google_bot","/blog/tags/llama-2","200","1","9/23/2025"
"7/14/2025","Meta AI - training bot","/solutions","404","1","9/11/2025"
"7/14/2025","Facebook","/robots.txt","200","2","9/30/2025"
"7/14/2025","Barkrowler","/post/the-data-driven-future-is-here-and-now-with-palantir-foundry","200","1","9/30/2025"
"7/14/2025","Meta AI - training bot","/capabilities/palantir-foundry-services","200","1","9/30/2025"
"7/14/2025","Unknown","/post/making-data-science-and-ai-initiatives-efficient-and-scalable","200","1","9/29/2025"
"7/14/2025","Unknown","/blog/tags/sora","200","1","9/29/2025"
"7/14/2025","Barkrowler","/blog/tags/openai","200","1","9/29/2025"
"7/14/2025","OpenAI - user bot","/capabilities","200","1","9/30/2025"
"7/14/2025","Barkrowler","/blog/tags/oncology","200","1","9/29/2025"
"7/14/2025","Barkrowler","/blog/tags/langchain","200","1","9/23/2025"
"7/14/2025","Barkrowler","/blog/categories/events","200","1","9/29/2025"
"7/14/2025","Meta AI - training bot","/ai4lifesciences","200","1","9/30/2025"
"7/14/2025","Barkrowler","/blog/tags/innovation","200","1","9/29/2025"
"7/14/2025","Unknown","/blog/tags/lifesciences","200","1","9/29/2025"
"7/14/2025","Barkrowler","/blog/tags/pharmamarketing","200","1","9/29/2025"
"7/14/2025","Unknown","/blog/tags/ai","200","1","9/29/2025"
"7/14/2025","Meta AI - training bot","/blog","200","2","9/30/2025"
"7/14/2025","Barkrowler","/post/pioneering-ai-for-a-competitive-edge-at-the-pharma-marketing-summit","200","1","9/29/2025"
"7/14/2025","Barkrowler","/blog/tags/sora","200","1","9/29/2025"
"7/14/2025","Barkrowler","/blog/tags/holt-winters-method","200","1","9/23/2025"
"7/14/2025","SemrushBot","/blog/tags/generative-ai","200","1","9/23/2025"
"7/14/2025","Meta AI - training bot","/careers","404","1","9/11/2025"
"7/14/2025","Unknown","/blog/tags/openai","200","1","9/29/2025"
"7/14/2025","Barkrowler","/ai4lifesciences","200","1","9/30/2025"
"7/14/2025","Unknown","/","200","5","9/30/2025"
"7/14/2025","Unknown","/blog/tags/oncology","200","1","9/29/2025"
"7/14/2025","Unknown","/blog/tags/cell-and-gene-therapy","200","1","9/29/2025"
"7/14/2025","bot_type_google_bot","/","200","2","9/30/2025"
"7/14/2025","Unknown","/capabilities","200","1","9/30/2025"
"7/14/2025","Barkrowler","/blog/tags/covid-19","200","1","9/23/2025"
"7/14/2025","Barkrowler","/post/making-data-science-and-ai-initiatives-efficient-and-scalable","200","1","9/29/2025"
"7/14/2025","bot_type_google_bot","/contact","200","2","9/29/2025"
"7/14/2025","Barkrowler","/blog/tags/sarima","200","1","9/25/2025"
"7/14/2025","Barkrowler","/post/navigating-the-future-the-role-of-pharma-analytics-in-precision-medicine","200","1","9/29/2025"
"7/14/2025","Barkrowler","/blog/tags/large-language-model","200","1","9/24/2025"
"7/14/2025","Barkrowler","/capabilities","200","1","9/30/2025"
"7/14/2025","Barkrowler","/blog/tags/exogenous-factors","200","1","9/29/2025"
"7/14/2025","Meta AI - training bot","/","200","1","9/30/2025"
"7/14/2025","bot_type_google_bot","/capabilities","200","1","9/30/2025"
"7/14/2025","Barkrowler","/blog/categories/generative-ai","200","1","9/30/2025"
"7/14/2025","Barkrowler","/blog/tags/generative-ai","200","1","9/23/2025"
"7/14/2025","Barkrowler","/blog/tags/rare-disease","200","1","9/29/2025"
"7/14/2025","Unknown","/blog/tags/langchain","200","1","9/23/2025"
"7/14/2025","Unknown","/blog/tags/pharmamarketing","200","1","9/29/2025"
"7/14/2025","Unknown","/post/pioneering-ai-for-a-competitive-edge-at-the-pharma-marketing-summit","200","1","9/29/2025"
"7/14/2025","Unknown","/blog/tags/innovation","200","1","9/29/2025"
"7/14/2025","OpenAI - user bot","/","200","3","9/30/2025"
"7/14/2025","Barkrowler","/post/so-you-want-to-join-the-generative-ai-bandwagon-psst-here-s-a-cheat-sheet","200","1","9/30/2025"
"7/14/2025","Barkrowler","/post/ai-in-pharma-marketing-at-the-crossroads-of-revolution","200","1","9/29/2025"
"7/14/2025","Meta AI - training bot","/blog/categories/palantir-foundry-resources","200","1","9/29/2025"
"7/14/2025","Unknown","/ai4lifesciences","200","1","9/30/2025"
"7/14/2025","Unknown","/","301","1","9/29/2025"
"7/14/2025","Unknown","/.well-known/apple-app-site-association","400","2","9/22/2025"
"7/14/2025","Googlebot - desktop","/","200","1","9/30/2025"
"7/14/2025","OpenAI - user bot","/contact","200","1","9/29/2025"
"7/13/2025","Googlebot - Mobile","/blog","200","1","9/30/2025"
"7/13/2025","Googlebot - desktop","/post/navigating-the-future-the-role-of-pharma-analytics-in-precision-medicine","200","1","9/29/2025"
"7/13/2025","bot_type_google_bot","/blog/tags/varmax","200","1","9/23/2025"
"7/13/2025","Facebook","/robots.txt","200","2","9/30/2025"
"7/13/2025","bot_type_google_bot","/post/so-you-want-to-join-the-generative-ai-bandwagon-psst-here-s-a-cheat-sheet","200","1","9/30/2025"
"7/13/2025","Unknown","/","301","3","9/29/2025"
"7/13/2025","Claude - training bot","/blog/tags/llm","200","1","9/23/2025"
"7/13/2025","bot_type_google_bot","/","200","1","9/30/2025"
"7/13/2025","Unknown","/blog/categories/advanced-analytics","200","1","9/30/2025"
"7/13/2025","Unknown","/ai4lifesciences","200","1","9/30/2025"
"7/13/2025","Meta AI - training bot","/capabilities/palantir-foundry-services","200","1","9/30/2025"
"7/13/2025","Ahrefs","/pages-sitemap.xml","200","1","9/28/2025"
"7/13/2025","Unknown","/blog/tags/forecasting","200","1","9/26/2025"
"7/13/2025","Unknown","/blog/tags/covid-19","200","1","9/23/2025"
"7/13/2025","Unknown","/blog/tags/varmax","200","1","9/23/2025"
"7/13/2025","Googlebot - desktop","/blog","304","5","7/12/2025"
"7/13/2025","OpenAI - user bot","/","200","5","9/30/2025"
"7/13/2025","Googlebot - desktop","/","200","1","9/30/2025"
"7/13/2025","Googlebot - desktop","/sitemap.xml","200","1","9/29/2025"
"7/13/2025","Meta AI - training bot","/solutions","404","1","9/11/2025"
"7/13/2025","Unknown","/blog/tags/large-language-model","200","1","9/24/2025"
"7/13/2025","Unknown","/blog/tags/gpt-4","200","1","9/29/2025"
"7/13/2025","Meta AI - training bot","/blog/categories/palantir-foundry-resources","200","1","9/29/2025"
"7/13/2025","twitterbot","/","200","3","9/30/2025"
"7/13/2025","Googlebot - desktop","/contact","200","1","9/29/2025"
"7/13/2025","OpenAI - user bot","/post/the-data-driven-future-is-here-and-now-with-palantir-foundry","200","3","9/30/2025"
"7/13/2025","Unknown","/","200","1","9/30/2025"
"7/13/2025","bot_type_google_bot","/post/pioneering-ai-for-a-competitive-edge-at-the-pharma-marketing-summit","200","1","9/29/2025"
"7/13/2025","Googlebot - desktop","/post/pioneering-ai-for-a-competitive-edge-at-the-pharma-marketing-summit","200","1","9/29/2025"
"7/13/2025","Unknown","/blog/tags/llama-2","200","1","9/23/2025"
"7/13/2025","Googlebot - desktop","/post/ai-in-pharma-marketing-at-the-crossroads-of-revolution","200","1","9/29/2025"
"7/13/2025","Googlebot - desktop","/post/you-have-your-sales-forecast-now-what","200","1","9/29/2025"
"7/13/2025","Ahrefs","/blog-categories-sitemap.xml","200","1","9/28/2025"
"7/13/2025","Unknown","/post/you-have-your-sales-forecast-now-what","200","1","9/29/2025"
"7/13/2025","Unknown","/blog/tags/generative-ai","200","1","9/23/2025"
"7/13/2025","Ahrefs","/blog-posts-sitemap.xml","200","1","9/28/2025"
"7/13/2025","bot_type_google_bot","/blog/tags/gpt-4","200","1","9/29/2025"
"7/13/2025","Barkrowler","/robots.txt","200","1","9/30/2025"
"7/13/2025","bot_type_google_bot","/blog/tags/intelligent-agents","200","1","9/23/2025"
"7/13/2025","SemrushBot","/","200","1","9/30/2025"
"7/13/2025","bot_type_google_bot","/post/the-data-driven-future-is-here-and-now-with-palantir-foundry","200","1","9/30/2025"
"7/13/2025","bot_type_google_bot","/blog/tags/time-series","200","1","9/25/2025"
"7/13/2025","Unknown","/post/the-data-driven-future-is-here-and-now-with-palantir-foundry","200","1","9/30/2025"
"7/13/2025","Googlebot - desktop","/blank","200","1","9/29/2025"
"7/13/2025","Googlebot - desktop","/blog","200","3","9/30/2025"
"7/13/2025","Unknown","/blog/tags/llm","200","1","9/23/2025"
"7/13/2025","Googlebot - Mobile","/","200","1","9/30/2025"
"7/13/2025","Googlebot - desktop","/post/the-data-driven-future-is-here-and-now-with-palantir-foundry","200","1","9/30/2025"
"7/13/2025","Googlebot - desktop","/post/so-you-want-to-join-the-generative-ai-bandwagon-psst-here-s-a-cheat-sheet","200","1","9/30/2025"
"7/13/2025","Googlebot - desktop","/capabilities/palantir-foundry-services","200","1","9/30/2025"
"7/13/2025","bot_type_google_bot","/copy-of-analytics-center-of-excellence","404","1","7/12/2025"
"7/13/2025","Barkrowler","/","200","1","9/30/2025"
"7/13/2025","Googlebot - desktop","/capabilities","200","1","9/30/2025"
"7/13/2025","bot_type_google_bot","/blog/tags/langchain","200","1","9/23/2025"
"7/13/2025","Googlebot - desktop","/blog/categories/advanced-analytics","200","1","9/30/2025"
"7/13/2025","Unknown","/blog/tags/time-series","200","1","9/25/2025"
"7/13/2025","Googlebot - desktop","/post/making-data-science-and-ai-initiatives-efficient-and-scalable","200","1","9/29/2025"
"7/13/2025","Unknown","/blog","200","1","9/30/2025"
"7/13/2025","Googlebot - desktop","/blog/categories/palantir-foundry-resources","200","1","9/29/2025"
"7/13/2025","Unknown","/post/navigating-the-future-the-role-of-pharma-analytics-in-precision-medicine","200","1","9/29/2025"
"7/13/2025","Claude - training bot","/post/so-you-want-to-join-the-generative-ai-bandwagon-psst-here-s-a-cheat-sheet","200","1","9/30/2025"
"7/13/2025","Unknown","/blog/tags/oncology","200","1","9/29/2025"
